User ID,Session ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,Charger Type,User Type
User_152,S152,Tesla Model 3,85,Station_429,New York,7/1/2024 7:00,7/1/2024 7:39,55.91756317,6.638807143,25.57187248,Night,Saturday,DC Fast Charger,Commuter
User_153,S153,Tesla Model 3,62,Station_344,San Francisco,7/1/2024 8:00,7/1/2024 11:37,76.59801205,31.59720483,19.34114104,Morning,Friday,DC Fast Charger,Casual Driver
User_154,S154,Tesla Model 3,100,Station_424,New York,7/1/2024 9:00,7/1/2024 11:39,20.25597516,3.023485282,31.88608393,Evening,Friday,Level 1,Casual Driver
User_155,S155,Chevy Bolt,50,Station_366,Houston,7/1/2024 10:00,7/1/2024 10:44,56.06879095,28.16853365,7.964297406,Afternoon,Monday,DC Fast Charger,Long-Distance Traveler
User_156,S156,Tesla Model 3,62,Station_120,Houston,7/1/2024 11:00,7/1/2024 11:32,65.04979561,22.55945181,20.79767963,Night,Saturday,DC Fast Charger,Casual Driver
User_157,S157,BMW i3,85,Station_97,San Francisco,7/1/2024 12:00,7/1/2024 13:12,,9.95233839,11.75449371,Morning,Friday,Level 1,Casual Driver
User_158,S158,Hyundai Kona,50.87061708,Station_145,Houston,7/1/2024 13:00,7/1/2024 16:08,23.57128154,49.78371903,21.99640805,Night,Friday,DC Fast Charger,Casual Driver
User_159,S159,Tesla Model 3,62,Station_216,Chicago,7/1/2024 14:00,7/1/2024 17:47,,21.74018978,8.610343127,Evening,Friday,DC Fast Charger,Long-Distance Traveler
User_160,S160,Chevy Bolt,100,Station_229,Los Angeles,7/1/2024 15:00,7/1/2024 16:36,41.08911136,7.854182226,37.3705959,Afternoon,Wednesday,Level 2,Long-Distance Traveler
User_161,S161,Chevy Bolt,58.0121307,Station_313,Los Angeles,7/1/2024 16:00,7/1/2024 17:25,48.99847458,2.560943434,15.9295347,Night,Saturday,Level 2,Long-Distance Traveler
User_162,S162,Tesla Model 3,85,Station_130,New York,7/1/2024 17:00,7/1/2024 18:32,10.27760809,45.6866918,7.05367943,Morning,Wednesday,Level 2,Long-Distance Traveler
User_163,S163,Hyundai Kona,85,Station_352,Houston,7/1/2024 18:00,7/1/2024 21:52,45.57396766,11.089827,34.02915242,Evening,Monday,Level 2,Commuter
User_164,S164,Tesla Model 3,62,Station_377,New York,7/1/2024 19:00,7/1/2024 19:44,69.10554639,22.98621554,9.357435457,Afternoon,Monday,Level 2,Long-Distance Traveler
User_165,S165,Chevy Bolt,102.9494943,Station_318,Los Angeles,7/1/2024 20:00,7/1/2024 22:18,37.76450274,32.73315159,26.22041153,Morning,Thursday,Level 2,Long-Distance Traveler
User_166,S166,Nissan Leaf,85,Station_472,Los Angeles,7/1/2024 21:00,7/1/2024 23:25,14.49568703,21.24491493,30.87446728,Night,Wednesday,Level 2,Commuter
User_167,S167,BMW i3,75,Station_137,Houston,7/1/2024 22:00,8/1/2024 0:01,54.6408791,19.70948849,18.84386067,Morning,Monday,Level 1,Commuter
User_168,S168,Chevy Bolt,75,Station_324,Chicago,7/1/2024 23:00,8/1/2024 1:47,67.89119053,9.684686976,11.33027693,Afternoon,Wednesday,Level 2,Casual Driver
User_169,S169,Tesla Model 3,100,Station_337,Chicago,8/1/2024 0:00,8/1/2024 3:15,22.74259439,29.63598065,8.229053615,Evening,Thursday,DC Fast Charger,Casual Driver
User_170,S170,BMW i3,85,Station_273,Houston,8/1/2024 1:00,8/1/2024 2:16,56.01783154,37.85307848,14.57709875,Evening,Monday,Level 1,Long-Distance Traveler
User_171,S171,Tesla Model 3,85,Station_117,Houston,8/1/2024 2:00,8/1/2024 3:26,127.7574744,9.2864977,20.34244787,Night,Monday,Level 2,Casual Driver
User_172,S172,Tesla Model 3,100,Station_306,New York,8/1/2024 3:00,8/1/2024 4:19,13.87716709,9.913419024,26.91381758,Night,Monday,Level 2,Commuter
User_173,S173,Nissan Leaf,75,Station_368,Houston,8/1/2024 4:00,8/1/2024 5:40,,32.59959954,37.20674099,Night,Monday,DC Fast Charger,Casual Driver
User_174,S174,BMW i3,100,Station_94,Chicago,8/1/2024 5:00,8/1/2024 7:52,47.82436785,6.082778487,35.98941825,Night,Tuesday,Level 1,Casual Driver
User_175,S175,BMW i3,50,Station_168,Houston,8/1/2024 6:00,8/1/2024 8:55,71.14274636,14.82991098,37.01632786,Afternoon,Saturday,DC Fast Charger,Long-Distance Traveler
User_176,S176,Nissan Leaf,85,Station_442,New York,8/1/2024 7:00,8/1/2024 8:51,6.08863209,4.868312092,9.194135635,Night,Saturday,DC Fast Charger,Commuter
User_177,S177,Chevy Bolt,50,Station_203,New York,8/1/2024 8:00,8/1/2024 10:25,33.09869143,16.68689597,36.52395919,Morning,Wednesday,Level 1,Commuter
User_178,S178,Tesla Model 3,95.69778087,Station_341,New York,8/1/2024 9:00,8/1/2024 11:14,78.83314652,8.424644632,23.30472969,Afternoon,Wednesday,DC Fast Charger,Casual Driver
User_179,S179,Hyundai Kona,100,Station_149,New York,8/1/2024 10:00,8/1/2024 11:57,63.2365161,5.255799991,39.69535324,Afternoon,Wednesday,Level 1,Casual Driver
User_180,S180,Tesla Model 3,50,Station_402,San Francisco,8/1/2024 11:00,8/1/2024 11:31,50.16138088,29.08728055,8.854761003,Night,Thursday,DC Fast Charger,Casual Driver
User_181,S181,Tesla Model 3,50,Station_183,Houston,8/1/2024 12:00,8/1/2024 14:13,21.82050637,97.3422547,13.09959827,Afternoon,Sunday,Level 1,Long-Distance Traveler
User_182,S182,Chevy Bolt,50,Station_413,Los Angeles,8/1/2024 13:00,8/1/2024 14:53,61.00032236,5.72046526,20.41637758,Morning,Tuesday,Level 2,Casual Driver
User_183,S183,Tesla Model 3,62,Station_152,Houston,8/1/2024 14:00,8/1/2024 15:12,47.31460938,10.16337295,25.92447735,Afternoon,Sunday,Level 1,Casual Driver
User_184,S184,Nissan Leaf,62,Station_74,San Francisco,8/1/2024 15:00,8/1/2024 18:03,33.78434419,48.76808404,22.90123735,Afternoon,Wednesday,DC Fast Charger,Long-Distance Traveler
User_185,S185,Nissan Leaf,62,Station_365,New York,8/1/2024 16:00,8/1/2024 17:40,47.84104322,36.24955021,11.34595333,Morning,Wednesday,DC Fast Charger,Commuter
User_186,S186,BMW i3,50,Station_401,San Francisco,8/1/2024 17:00,8/1/2024 20:15,10.64015216,19.16716098,6.499435839,Morning,Monday,Level 2,Long-Distance Traveler
User_187,S187,Hyundai Kona,102.83943,Station_274,Chicago,8/1/2024 18:00,8/1/2024 20:03,72.23781882,14.43590506,24.3268478,Afternoon,Sunday,Level 2,Casual Driver
User_188,S188,Tesla Model 3,85,Station_42,Chicago,8/1/2024 19:00,8/1/2024 20:11,36.15792622,46.32809897,37.20641911,Evening,Monday,Level 2,Casual Driver
User_189,S189,Tesla Model 3,50,Station_496,Houston,8/1/2024 20:00,8/1/2024 22:42,63.62653233,9.986771923,35.02872012,Afternoon,Sunday,Level 1,Commuter
User_190,S190,Chevy Bolt,50,Station_212,Houston,8/1/2024 21:00,8/1/2024 23:48,8.349591228,47.48218949,19.7528686,Morning,Sunday,Level 1,Long-Distance Traveler
User_191,S191,Nissan Leaf,100,Station_101,Los Angeles,8/1/2024 22:00,8/1/2024 23:34,65.83154347,7.253633663,7.453842745,Morning,Monday,Level 1,Casual Driver
User_192,S192,Hyundai Kona,100,Station_45,Los Angeles,8/1/2024 23:00,9/1/2024 0:03,55.18877391,,23.68341,Morning,Wednesday,Level 1,Commuter
User_193,S193,BMW i3,85,Station_82,Chicago,9/1/2024 0:00,9/1/2024 2:29,55.9794347,13.79927221,31.52986271,Evening,Monday,Level 1,Casual Driver
User_194,S194,Nissan Leaf,62,Station_17,New York,9/1/2024 1:00,9/1/2024 1:30,38.50773759,15.80992156,38.18852997,Morning,Wednesday,DC Fast Charger,Commuter
User_195,S195,BMW i3,85,Station_73,San Francisco,9/1/2024 2:00,9/1/2024 4:39,13.10581202,14.55441535,28.93465228,Night,Sunday,DC Fast Charger,Casual Driver
User_196,S196,Chevy Bolt,75,Station_14,Los Angeles,9/1/2024 3:00,9/1/2024 5:57,7.816424005,5.098121574,32.2717069,Night,Thursday,DC Fast Charger,Casual Driver
User_197,S197,Chevy Bolt,50,Station_433,Los Angeles,9/1/2024 4:00,9/1/2024 5:30,52.50980894,17.12970238,43.15651393,Evening,Thursday,Level 1,Commuter
User_198,S198,Tesla Model 3,85,Station_157,New York,9/1/2024 5:00,9/1/2024 7:58,12.12801805,32.09970636,31.07189392,Morning,Friday,Level 2,Commuter
User_199,S199,Hyundai Kona,75,Station_223,New York,9/1/2024 6:00,9/1/2024 7:57,28.98835178,,8.690730198,Morning,Tuesday,DC Fast Charger,Casual Driver
User_200,S200,BMW i3,62,Station_132,Houston,9/1/2024 7:00,9/1/2024 8:37,13.48519533,29.87310551,27.32232283,Night,Monday,DC Fast Charger,Commuter
User_201,S201,Nissan Leaf,62,Station_338,San Francisco,9/1/2024 8:00,9/1/2024 10:36,80.72941928,36.78209781,12.94572889,Night,Saturday,Level 1,Casual Driver
User_202,S202,Chevy Bolt,85,Station_404,New York,9/1/2024 9:00,9/1/2024 11:49,53.58667286,6.927506568,7.441371986,Afternoon,Monday,Level 1,Casual Driver
User_203,S203,Tesla Model 3,62,Station_376,Los Angeles,9/1/2024 10:00,9/1/2024 10:51,72.8285851,47.52616642,36.35757443,Evening,Tuesday,Level 1,Long-Distance Traveler
User_204,S204,Tesla Model 3,85,Station_376,Los Angeles,9/1/2024 11:00,9/1/2024 13:57,64.23213303,29.92814716,5.935357649,Afternoon,Sunday,DC Fast Charger,Casual Driver
User_205,S205,BMW i3,100,Station_47,Chicago,9/1/2024 12:00,9/1/2024 13:51,17.85487342,48.38467692,38.49605368,Evening,Tuesday,Level 2,Casual Driver
User_206,S206,Chevy Bolt,62,Station_107,New York,9/1/2024 13:00,9/1/2024 15:38,63.85425614,37.22881554,8.317684005,Morning,Sunday,Level 1,Commuter
User_207,S207,Hyundai Kona,85,Station_108,Houston,9/1/2024 14:00,9/1/2024 14:59,70.99471727,12.56141232,13.17014202,Morning,Friday,Level 1,Long-Distance Traveler
User_208,S208,Chevy Bolt,85,Station_265,San Francisco,9/1/2024 15:00,9/1/2024 17:35,62.24807114,18.5894723,15.58468446,Evening,Tuesday,Level 2,Commuter
User_209,S209,BMW i3,89.03206383,Station_205,Houston,9/1/2024 16:00,9/1/2024 18:06,78.64289917,34.823951,31.44978444,Afternoon,Wednesday,Level 2,Commuter
User_210,S210,BMW i3,85,Station_79,Los Angeles,9/1/2024 17:00,9/1/2024 17:53,6.961875674,22.67276738,26.22370445,Night,Monday,Level 2,Casual Driver
User_211,S211,Chevy Bolt,85,Station_155,Houston,9/1/2024 18:00,9/1/2024 18:43,75.18617181,53.1747828,14.73538709,Evening,Tuesday,Level 1,Casual Driver
User_212,S212,BMW i3,50,Station_271,Los Angeles,9/1/2024 19:00,9/1/2024 20:05,1.754520234,8.430755655,22.72439575,Evening,Wednesday,Level 1,Casual Driver
User_213,S213,Chevy Bolt,81.65318205,Station_476,Los Angeles,9/1/2024 20:00,9/1/2024 23:46,73.61433544,3.855782923,14.12480236,Evening,Tuesday,DC Fast Charger,Commuter
User_214,S214,Nissan Leaf,62,Station_485,Los Angeles,9/1/2024 21:00,10/1/2024 0:52,6.37787409,33.84247375,27.80226589,Morning,Saturday,DC Fast Charger,Commuter
User_215,S215,Chevy Bolt,62,Station_247,Los Angeles,9/1/2024 22:00,9/1/2024 22:53,51.16182198,15.00297561,39.81658731,Evening,Wednesday,DC Fast Charger,Casual Driver
User_216,S216,Chevy Bolt,75,Station_19,Los Angeles,9/1/2024 23:00,10/1/2024 2:37,28.22969163,23.43741011,36.34122452,Morning,Thursday,DC Fast Charger,Commuter
User_217,S217,BMW i3,62,Station_346,Chicago,10/1/2024 0:00,10/1/2024 2:04,67.92283225,41.7435588,32.17628426,Night,Wednesday,DC Fast Charger,Long-Distance Traveler
User_218,S218,BMW i3,75,Station_436,Houston,10/1/2024 1:00,10/1/2024 2:24,15.27366667,5.37038419,7.629495458,Night,Friday,DC Fast Charger,Long-Distance Traveler
User_219,S219,Tesla Model 3,85,Station_26,Chicago,10/1/2024 2:00,10/1/2024 5:54,50.6437366,29.63368144,38.24799124,Afternoon,Sunday,Level 1,Long-Distance Traveler
User_220,S220,Tesla Model 3,50,Station_217,Chicago,10/1/2024 3:00,10/1/2024 6:57,52.05474165,5.231316129,24.99614525,Morning,Wednesday,DC Fast Charger,Commuter
User_221,S221,Nissan Leaf,75,Station_154,New York,10/1/2024 4:00,10/1/2024 4:53,57.89799819,15.38088133,28.13582402,Night,Tuesday,Level 1,Long-Distance Traveler
User_222,S222,Tesla Model 3,75,Station_154,New York,10/1/2024 5:00,10/1/2024 8:54,30.90079834,40.56440393,14.43726522,Night,Thursday,Level 1,Casual Driver
User_223,S223,Chevy Bolt,46.5379115,Station_174,New York,10/1/2024 6:00,10/1/2024 9:01,35.34837713,5.497144233,12.65346387,Afternoon,Thursday,Level 2,Casual Driver
User_224,S224,BMW i3,75,Station_92,San Francisco,10/1/2024 7:00,10/1/2024 10:31,11.92593792,49.42273698,25.98584818,Afternoon,Wednesday,Level 1,Casual Driver
User_225,S225,Tesla Model 3,62,Station_433,New York,10/1/2024 8:00,10/1/2024 8:55,55.46412784,20.98803215,16.65159816,Afternoon,Tuesday,Level 1,Long-Distance Traveler
User_226,S226,Tesla Model 3,50,Station_338,Houston,10/1/2024 9:00,10/1/2024 12:43,44.15948701,23.75243532,5.550200361,Morning,Thursday,Level 1,Long-Distance Traveler
User_227,S227,Nissan Leaf,100,Station_480,Chicago,10/1/2024 10:00,10/1/2024 11:49,65.24475505,46.9698183,24.75285105,Evening,Saturday,Level 2,Commuter
User_228,S228,Nissan Leaf,50,Station_181,Houston,10/1/2024 11:00,10/1/2024 14:15,20.46478094,18.59949061,7.674183155,Morning,Wednesday,Level 1,Casual Driver
User_229,S229,Chevy Bolt,27.03325783,Station_131,New York,10/1/2024 12:00,10/1/2024 13:34,49.1867283,32.36305516,9.11960718,Afternoon,Wednesday,Level 2,Commuter
User_230,S230,BMW i3,85,Station_450,San Francisco,10/1/2024 13:00,10/1/2024 14:44,32.64266714,29.19908693,5.781509069,Evening,Sunday,DC Fast Charger,Long-Distance Traveler
User_231,S231,Nissan Leaf,85,Station_481,San Francisco,10/1/2024 14:00,10/1/2024 17:28,66.62370004,45.50567504,22.33792167,Night,Wednesday,Level 1,Commuter
User_232,S232,Tesla Model 3,62,Station_298,Chicago,10/1/2024 15:00,10/1/2024 18:12,33.36550879,10.19694665,35.95601164,Morning,Thursday,DC Fast Charger,Casual Driver
User_233,S233,BMW i3,120.5106328,Station_275,Houston,10/1/2024 16:00,10/1/2024 17:12,68.82528251,16.93561005,33.86154813,Afternoon,Monday,Level 1,Commuter
User_234,S234,BMW i3,75,Station_273,Los Angeles,10/1/2024 17:00,10/1/2024 17:58,65.89172327,36.49305496,9.144724291,Afternoon,Tuesday,Level 2,Commuter
User_235,S235,Tesla Model 3,62,Station_492,Houston,10/1/2024 18:00,10/1/2024 21:14,,41.5266716,9.084707242,Evening,Friday,DC Fast Charger,Long-Distance Traveler
User_236,S236,Nissan Leaf,75,Station_417,New York,10/1/2024 19:00,10/1/2024 20:50,12.66982107,18.71829649,32.178618,Morning,Friday,Level 1,Long-Distance Traveler
User_237,S237,Tesla Model 3,50,Station_76,Los Angeles,10/1/2024 20:00,10/1/2024 23:35,25.35411412,16.88057219,19.33324015,Night,Tuesday,Level 1,Long-Distance Traveler
User_238,S238,BMW i3,100,Station_177,San Francisco,10/1/2024 21:00,10/1/2024 22:23,37.92811166,,36.2054509,Night,Monday,Level 2,Long-Distance Traveler
User_239,S239,Hyundai Kona,75,Station_184,Chicago,10/1/2024 22:00,10/1/2024 23:08,,30.00441036,23.49022368,Evening,Sunday,Level 1,Casual Driver
User_240,S240,Hyundai Kona,50,Station_319,Chicago,10/1/2024 23:00,11/1/2024 0:11,31.87719017,23.46635584,38.28944613,Evening,Sunday,DC Fast Charger,Casual Driver
User_241,S241,Chevy Bolt,50,Station_131,San Francisco,11/1/2024 0:00,11/1/2024 3:05,29.58284044,37.1837654,16.67307135,Night,Sunday,Level 2,Commuter
User_242,S242,Tesla Model 3,100,Station_363,New York,11/1/2024 1:00,11/1/2024 1:58,37.50977748,6.34178129,23.23026883,Evening,Sunday,DC Fast Charger,Casual Driver
User_243,S243,Tesla Model 3,62,Station_49,San Francisco,11/1/2024 2:00,11/1/2024 5:20,7.849721867,,25.95044908,Evening,Tuesday,DC Fast Charger,Commuter
User_244,S244,Chevy Bolt,100,Station_55,New York,11/1/2024 3:00,11/1/2024 5:40,66.52076448,15.09948391,34.74007813,Morning,Wednesday,Level 1,Long-Distance Traveler
User_245,S245,Chevy Bolt,100,Station_154,Los Angeles,11/1/2024 4:00,11/1/2024 6:47,,74.61279366,7.892927163,Evening,Saturday,Level 1,Commuter
User_246,S246,Chevy Bolt,62,Station_355,San Francisco,11/1/2024 5:00,11/1/2024 8:36,29.84062267,14.0390994,9.062227773,Afternoon,Tuesday,Level 2,Commuter
User_247,S247,BMW i3,100,Station_200,New York,11/1/2024 6:00,11/1/2024 8:51,59.78121988,28.46175259,13.52412911,Afternoon,Tuesday,Level 2,Casual Driver
User_248,S248,Tesla Model 3,94.82402915,Station_308,Los Angeles,11/1/2024 7:00,11/1/2024 10:53,76.35819792,10.89466858,68.93168829,Afternoon,Saturday,Level 2,Commuter
User_249,S249,BMW i3,100,Station_356,San Francisco,11/1/2024 8:00,11/1/2024 11:24,60.41010375,48.78868466,17.89853157,Evening,Thursday,DC Fast Charger,Casual Driver
User_250,S250,Chevy Bolt,85,Station_373,Chicago,11/1/2024 9:00,11/1/2024 10:11,44.78548904,35.39040523,36.90895525,Night,Friday,DC Fast Charger,Commuter
User_251,S251,Tesla Model 3,75,Station_118,San Francisco,11/1/2024 10:00,11/1/2024 12:03,22.22767365,,27.52374174,Afternoon,Friday,DC Fast Charger,Casual Driver
User_252,S252,BMW i3,100,Station_263,Houston,11/1/2024 11:00,11/1/2024 14:09,22.27571241,18.2090343,24.41374839,Morning,Wednesday,DC Fast Charger,Long-Distance Traveler
User_253,S253,BMW i3,85,Station_46,San Francisco,11/1/2024 12:00,11/1/2024 13:01,29.01396646,43.00986974,12.29197938,Evening,Saturday,Level 1,Casual Driver
User_254,S254,Chevy Bolt,75,Station_302,Houston,11/1/2024 13:00,11/1/2024 16:19,61.11752874,28.40157855,20.04094214,Night,Sunday,Level 2,Long-Distance Traveler
User_255,S255,Tesla Model 3,62,Station_356,Los Angeles,11/1/2024 14:00,11/1/2024 17:09,65.55092159,12.16339721,24.20928706,Night,Sunday,Level 1,Casual Driver
User_256,S256,Chevy Bolt,50,Station_400,San Francisco,11/1/2024 15:00,11/1/2024 15:55,76.57976765,10.56645094,36.69399043,Evening,Wednesday,Level 1,Long-Distance Traveler
User_257,S257,Tesla Model 3,50,Station_408,Los Angeles,11/1/2024 16:00,11/1/2024 18:24,37.09360176,23.61922633,19.54237559,Evening,Thursday,DC Fast Charger,Long-Distance Traveler
User_258,S258,Hyundai Kona,100,Station_189,Los Angeles,11/1/2024 17:00,11/1/2024 19:38,56.35798687,,35.07084018,Morning,Wednesday,Level 2,Casual Driver
User_259,S259,Nissan Leaf,85,Station_310,New York,11/1/2024 18:00,11/1/2024 19:25,6.354516482,4.109925423,10.03369193,Evening,Saturday,DC Fast Charger,Long-Distance Traveler
User_260,S260,Nissan Leaf,62,Station_318,Los Angeles,11/1/2024 19:00,11/1/2024 21:31,60.52272949,14.16343772,22.67035545,Evening,Saturday,DC Fast Charger,Commuter
User_261,S261,Nissan Leaf,50,Station_129,Los Angeles,11/1/2024 20:00,11/1/2024 22:15,49.62151166,28.54955865,12.88187849,Night,Monday,Level 2,Commuter
User_262,S262,Chevy Bolt,100,Station_49,San Francisco,11/1/2024 21:00,11/1/2024 23:39,54.12608725,13.61905214,31.93611569,Afternoon,Thursday,Level 2,Long-Distance Traveler
User_263,S263,Hyundai Kona,45.38021848,Station_25,San Francisco,11/1/2024 22:00,11/1/2024 23:50,13.08899484,36.47580821,36.61236772,Afternoon,Saturday,Level 1,Long-Distance Traveler
User_264,S264,Tesla Model 3,75,Station_266,Chicago,11/1/2024 23:00,12/1/2024 2:07,7.424244899,15.10098677,36.54430878,Night,Saturday,DC Fast Charger,Long-Distance Traveler
User_265,S265,BMW i3,143.4752097,Station_118,New York,12/1/2024 0:00,12/1/2024 2:29,47.086336,5.130814496,31.22019833,Evening,Thursday,DC Fast Charger,Casual Driver
User_266,S266,Tesla Model 3,100,Station_464,Los Angeles,12/1/2024 1:00,12/1/2024 4:48,,,23.59953341,Morning,Sunday,DC Fast Charger,Commuter
User_267,S267,BMW i3,85,Station_144,New York,12/1/2024 2:00,12/1/2024 3:21,56.82135247,21.26970474,15.83281356,Afternoon,Tuesday,Level 2,Long-Distance Traveler
User_268,S268,Tesla Model 3,75,Station_442,Houston,12/1/2024 3:00,12/1/2024 5:00,36.5318794,5.092837674,32.23995282,Evening,Sunday,DC Fast Charger,Long-Distance Traveler
User_269,S269,Hyundai Kona,100,Station_200,Los Angeles,12/1/2024 4:00,12/1/2024 6:46,58.15106289,34.96509714,25.3916038,Afternoon,Tuesday,DC Fast Charger,Casual Driver
User_270,S270,BMW i3,10.18928677,Station_157,New York,12/1/2024 5:00,12/1/2024 5:51,63.59427153,28.59630646,5.086397605,Night,Monday,DC Fast Charger,Commuter
User_271,S271,Chevy Bolt,85,Station_487,Chicago,12/1/2024 6:00,12/1/2024 7:03,55.41504977,30.64392048,36.42534262,Afternoon,Sunday,DC Fast Charger,Long-Distance Traveler
User_272,S272,Tesla Model 3,50,Station_348,Chicago,12/1/2024 7:00,12/1/2024 9:19,12.9198797,9.137049424,11.49651417,Night,Saturday,Level 1,Commuter
User_273,S273,Tesla Model 3,75,Station_134,Los Angeles,12/1/2024 8:00,12/1/2024 9:18,70.24471718,31.88182227,18.52782019,Night,Thursday,Level 2,Casual Driver
User_274,S274,BMW i3,50,Station_400,Houston,12/1/2024 9:00,12/1/2024 11:38,47.90409794,22.06190557,35.04175348,Night,Thursday,Level 1,Commuter
User_275,S275,Chevy Bolt,62,Station_148,Chicago,12/1/2024 10:00,12/1/2024 11:42,59.14827213,14.88015319,32.07478813,Morning,Tuesday,Level 2,Long-Distance Traveler
User_276,S276,Chevy Bolt,75,Station_336,Chicago,12/1/2024 11:00,12/1/2024 12:53,6.462698571,5.335241683,37.45912865,Evening,Sunday,DC Fast Charger,Long-Distance Traveler
User_277,S277,Hyundai Kona,100,Station_71,Houston,12/1/2024 12:00,12/1/2024 13:22,79.00225971,26.97742286,11.28750438,Night,Friday,Level 2,Commuter
User_278,S278,Chevy Bolt,78.38373536,Station_233,New York,12/1/2024 13:00,12/1/2024 15:09,19.91687772,32.21173099,10.47101094,Night,Friday,Level 1,Casual Driver
User_279,S279,Chevy Bolt,62,Station_334,Chicago,12/1/2024 14:00,12/1/2024 16:33,73.22951285,23.61812385,16.97108591,Afternoon,Saturday,DC Fast Charger,Casual Driver
User_280,S280,Chevy Bolt,75,Station_299,San Francisco,12/1/2024 15:00,12/1/2024 18:17,15.0589717,14.76789076,15.67014168,Evening,Tuesday,Level 1,Casual Driver
User_281,S281,Nissan Leaf,62,Station_154,Chicago,12/1/2024 16:00,12/1/2024 17:14,12.1325578,40.19690034,34.86909528,Morning,Saturday,Level 1,Casual Driver
User_282,S282,Hyundai Kona,100,Station_90,New York,12/1/2024 17:00,12/1/2024 20:45,30.53308101,19.02108875,35.15728182,Morning,Wednesday,Level 1,Long-Distance Traveler
User_283,S283,Tesla Model 3,50,Station_334,New York,12/1/2024 18:00,12/1/2024 20:46,20.35354607,11.16193529,26.16541419,Afternoon,Thursday,Level 2,Commuter
User_284,S284,BMW i3,50,Station_199,Los Angeles,12/1/2024 19:00,12/1/2024 21:14,6.479430985,,37.2085906,Morning,Sunday,Level 1,Long-Distance Traveler
User_285,S285,Tesla Model 3,100,Station_161,San Francisco,12/1/2024 20:00,12/1/2024 22:59,14.01882399,6.291013588,25.54354523,Afternoon,Sunday,Level 2,Commuter
